"results.Control.unstrat","results.Treatment.unstrat","results.std.diff.unstrat","results.p.unstrat"
0.499720523668043,0.500170355236169,0.0246145564704504,0.544669232673555
0.195280336592898,0.196531834267548,0.0278920656715813,0.492453007581642
0.064250299090834,0.0674744794393064,0.029969908366271,0.46079627122377
0.0854915673864575,0.0833265930858795,-0.0179708590685035,0.658286029106472
0.149741866477291,0.150801072525186,0.00672247987322518,0.868587681973958
0.804978025160198,0.806151225017343,0.0225426738357936,0.579041820507394
0.173279157340215,0.174511721049545,0.0363787075079564,0.37067788686676
0.417919075144509,0.422576383154418,0.0486652970780909,0.23115253725483
0.58450615087531,0.583055660625104,-0.0133869742348379,0.741798401593611
12.2115763146168,12.1435799851115,-0.0119150599466964,0.769332470720817
0.61849710982659,0.61849710982659,0,1
14.4888521882742,14.6266721717589,0.025669132959884,0.52757217465862
143.477104519518,142.410689323856,-0.00305388197988406,0.94008579082545
85906.8951279934,83380.853014038,-0.0115044088283369,0.77706818387453
24.3078509304715,19.5364435530694,-0.0539899130399584,0.184074043972218
23.5582160646342,23.2640195587548,-0.00451932535999417,0.911434501430936
28.3419204718002,24.4574920519595,-0.0541343986855147,0.182903814316202
28.1624188576251,25.374124516583,-0.0409304232117048,0.313853937551676
27.3428840721511,23.52927318127,-0.0634400071145221,0.118618285365686
29.9648095604839,27.9060260376507,-0.0313746183586848,0.440057087871689
28.6273322576433,27.7427999161346,-0.0139781004059142,0.730830867432121
27.8430217260735,27.7778253062874,-0.00123726424229362,0.975706946324431
28.8304948307159,32.3185722621106,0.0626148936377458,0.123481879787831
37.4790082364583,38.1967726511073,0.00990371282192475,0.80742667633785
47.640855262616,50.9364463352955,0.0436633663489807,0.282649600782443
1.08021149353509,1.03244262658959,-0.0146910893053867,0.717675459152078
1.18734193355244,1.10065082574071,-0.022961406012899,0.572013436357587
1.10375173534021,0.985991798699422,-0.0377574333124448,0.352826902820754
1.31616322040297,1.00410978311313,-0.0809257774832767,0.0465782854803397
1.07980335377126,0.947226554917423,-0.0422603598689023,0.298395945125701
1.11376497052436,0.915258189989265,-0.0569195564479112,0.161412643864354
0.964491721001651,0.922949344421965,-0.0134517923993171,0.740593176710246
0.779799127010735,0.772364690886871,-0.00285488799751441,0.943983207435643
0.587534033178365,0.751087346881091,0.0672367816924604,0.0981486275310776
0.683361316201486,0.704366069212222,0.00932987163687385,0.818383772260081
0.762701605247729,0.804857132161024,0.0130146246151394,0.748734052360343
-0.116515141706028,-0.0546712174624277,0.713723352755039,1.78398130780581e-61
-0.116515141706028,-0.0546712174624277,0.713723352755039,1.78398130780581e-61
