"","x"
"124",0.711901787245141
"125",0.835642587772304
"126",0.530744484758001
"127",0.812906837228347
"128",0.584654758503077
"129",0.748720495332452
"130",0.479646968614257
"131",0.890601206614343
"132",0.641190548643086
"133",0.767321323107506
"134",0.731344216865777
"135",0.89386630430093
"136",0.692903305905411
"137",0.848647982522645
"138",0.634170881110255
"139",0.437207834876526
"140",0.5061454722495
"141",0.444717907848411
"142",0.707214251443606
"143",0.321330876051717
"144",0.642559659728597
"145",0.814952782908288
"146",0.746459372511081
"147",0.737430021729241
"148",0.513487554909931
"149",0.753835390169797
"150",0.855556527391518
"151",0.731855176689601
"152",0.428742971219945
"153",0.560940919853633
"154",0.575195056246427
"155",0.703411698193522
"156",0.746455604650939
"157",0.470542395865777
"158",0.694131016545502
"159",0.778999027632685
"160",0.226094984820684
"161",0.505074517619167
"162",0.483593643886156
"163",0.595274527479967
"164",0.67991750304509
"165",0.736404579340445
"166",0.752960134093061
"167",0.745539982722372
"168",0.5
"169",0.892390603810583
"170",0.889367726343466
"171",0.106592098661426
"172",0.34583092912781
"173",0.888824946963404
"174",0.801475518069716
"175",0.890634586441478
"176",0.764077973015385
"177",0.608846124173681
"178",0.501448306565288
"179",0.556349342516103
"180",0.652401398195145
"181",0.781231086939129
"182",0.754734169518078
"183",0.891229215006277
"184",0.489950117281098
"185",0.873030631931409
"186",0.5
"187",0.685798957956585
"188",0.689133172723058
"189",0.245639651001448
"190",0.557570957833456
"191",0.372226445842851
"192",0.863060268042462
"193",0.425574006375803
"194",0.349813240015478
"195",0.89489408945812
"196",0.339535772630512
"197",0.844277849921318
"198",0.87969637376044
"199",0.435183747913993
"200",0.685234827988715
"201",0.885589006385252
"202",0.38977474720579
"203",0.862292068351695
"204",0.69384277397506
"205",0.712861841627485
"206",0.748924509686717
"207",0.453731621426884
"208",0.747956775359589
"209",0.5
"210",0.888049259533876
"211",0.894439726871332
"212",0.430945211730154
"213",0.680287181490285
"214",0.484875342161939
"215",0.839673923792889
"216",0.486149580210225
"217",0.831179113027492
"218",0.746783545549824
"219",0.854554471474138
"220",0.526550832001374
"221",0.830548138725645
"222",0.621132553014198
"223",0.252136084913799
"224",0.37792795993852
"225",0.549677068341293
"226",0.527715085306003
"227",0.779493564818342
"228",0.882018471708138
"229",0.707086511853118
"230",0.828503396054404
"231",0.643894115671377
"232",0.809024797502118
"233",0.722341783962038
"234",0.375970735634244
"235",0.541405944602147
"236",0.856767303792838
"237",0.837608848915911
"238",0.474895067513232
"239",0.817939909720926
"240",0.549916531400515
"241",0.810953775781738
"242",0.472459258950572
"243",0.879888725328938
"244",0.769921248054175
"245",0.738231433260708
"246",0.580682963678558
"247",0.483726260756205
"248",0.483366100078444
"249",0.829604029017594
"250",0.899532723185626
"251",0.649695641063317
"252",0.401853100486859
"253",0.656313919457095
"254",0.860667965221273
"255",0.897615381514388
"256",0.823690613310193
"257",0.468668374789055
"258",0.453438607930961
"259",0.483182138089682
"260",0.558191396009013
"261",0.49122509389081
"262",0.877644129892876
"263",0.475447296746636
"264",0.428403451252424
"265",0.704664316202397
"266",0.809969484812923
"267",0.163455266081328
"268",0.512807097000657
"269",0.896682474360605
"270",0.473210235247792
"271",0.53388166121956
"272",0.528291720235974
"273",0.229067723228326
"274",0.404997334109317
"275",0.573309291373705
"276",0.890439733143424
"277",0.731100521238471
"278",0.305778179625908
"279",0.428132403904432
"280",0.740893959978351
"281",0.349526931917884
"282",0.597680550645075
"283",0.822511448584951
"284",0.531291521684699
"285",0.444626942530408
"286",0.832657936850006
"287",0.834735463083201
"288",0.705238903231198
"289",0.763712442728721
"290",0.676238738718318
"291",0.551338743490126
"292",0.59648535074483
"293",0.469816092714481
"294",0.616629363516607
"295",0.866809530845358
"296",0.829269755373724
"297",0.892177143185616
"298",0.850125714037084
"299",0.698665133812545
"300",0.583635966607419
"301",0.508811116861974
"302",0.861695379063408
"303",0.872568531840206
"304",0.543537425814598
"305",0.845312988653601
"306",0.869560476862632
"307",0.51671235504504
"308",0.458757519921564
"309",0.438561001453684
"310",0.712679065780284
"311",0.469453784833948
"312",0.89519848718499
"313",0.565518047307439
"314",0.783488165379806
"315",0.641314552047748
"316",0.5
"317",0.123395285308233
"318",0.770132048117919
"319",0.106647650088117
"320",0.71591168272651
"321",0.105532666372313
"322",0.276606172905277
"323",0.829653838243074
"324",0.829850962152634
"325",0.859395969392868
"326",0.756938389163458
"327",0.731639162635528
"328",0.881431670217271
"329",0.847458772888046
"330",0.169348094794705
"331",0.633376487914375
"332",0.524244483523032
"333",0.741494023313064
"334",0.831109395158508
"335",0.701226129771429
"336",0.532037161320297
"337",0.868012446074304
"338",0.556458946276966
"339",0.542189718780505
"340",0.859703160618474
"341",0.65967856755116
"342",0.232365976874134
"343",0.565254576674595
"344",0.284724435442906
"345",0.584975375395091
"346",0.853691436651772
"347",0.897698119829159
"348",0.581302748252855
"349",0.783038385716077
"350",0.876663442189326
"351",0.537662164103022
"352",0.5529001541837
"353",0.307483305950557
"354",0.86357652265228
"355",0.238598730778102
"356",0.719182087969406
"357",0.778110454889817
"358",0.536320414755792
"359",0.873122832086253
"360",0.734278924101947
"361",0.645270345147568
"362",0.698253143939208
"363",0.801051177662119
"364",0.167134105697732
"365",0.899291782896757
"366",0.296181542006902
"367",0.882106403766422
"368",0.884940237114294
"369",0.889850801684346
"370",0.789303696769462
"371",0.660480599856211
"372",0.879941070316381
"373",0.691639102507214
"374",0.530627158679561
"375",0.819459973420053
"376",0.89953540531632
"377",0.722330486007029
"378",0.617700072014951
"379",0.84958860286983
"380",0.742041007355902
"381",0.610248782407694
"382",0.472673000023856
"383",0.248061751075545
"384",0.70935395811755
"385",0.463347334280827
"386",0.774631782267484
"387",0.696200627759858
"388",0.818257471816197
"389",0.654214567777286
"390",0.877590111003699
"391",0.848068646997
"392",0.775419418597866
"393",0.808357949988704
"394",0.809172199425525
"395",0.791494672731489
"396",0.464917841234199
"397",0.765791361695783
"398",0.583075252474248
"399",0.77585040800542
"400",0.862753087125637
"401",0.796539581876821
"402",0.8259306713821
"403",0.528156735164604
"404",0.837511890648654
"405",0.718602894928536
"406",0.471459620319051
"407",0.706807662164775
"408",0.889156027876581
"409",0.466351386689762
"410",0.866123404724419
"411",0.481572411522982
"412",0.806170628946122
"413",0.624840355896079
"414",0.149588114137616
"415",0.575908783990942
"416",0.486808587373372
"417",0.517750059660431
"418",0.42215096280068
"419",0.63522832562301
"420",0.547062131287204
"421",0.670695607103393
"422",0.481785957025039
"423",0.8214552364002
"424",0.876847426784916
"425",0.896034704692489
"426",0.646444661622029
"427",0.823741839286246
"428",0.709775419503132
"429",0.503466847691403
"430",0.492609687820381
"431",0.877176100963208
"432",0.357859855708952
"433",0.648711075571604
"434",0.851296016738342
"435",0.795054836418069
"436",0.632571998141585
"437",0.295218745468057
"438",0.662200765283386
"439",0.565208758640549
"440",0.437544504438127
"441",0.566104722120349
"442",0.296135656833169
"443",0.514543252812625
"444",0.62228802266994
"445",0.725313795919743
"446",0.331031474751068
"447",0.745730004041134
"448",0.485600414171559
"449",0.134430107044235
"450",0.657338959965667
"451",0.153075952537813
"452",0.555961280340293
"453",0.565213759116894
"454",0.626465333309717
"455",0.453989779021073
"456",0.531866224886892
"457",0.656485481792515
"458",0.76395274890677
"459",0.546155977801647
"460",0.593641322560671
"461",0.49524249849242
"462",0.612208341107803
"463",0.44441566539101
"464",0.712145704441497
"465",0.893240918083132
"466",0.378380765116193
"467",0.890563997673014
"468",0.822315156817043
"469",0.783589324504514
"470",0.644207779410395
"471",0.551105656966148
"472",0.37386415458036
"473",0.562798075466107
"474",0.188767397389816
"475",0.561475216867286
"476",0.787335683242663
"477",0.769894186353732
"478",0.84216173621647
"479",0.884616676406018
"480",0.457592273600646
"481",0.343698316175972
"482",0.726959323567151
"483",0.482709250691098
"484",0.51788024312871
"485",0.529660258785335
"486",0.603268213422782
"487",0.589417988477466
"488",0.638953731350539
"489",0.633606473268136
"490",0.573744647632455
"491",0.146449373544153
"492",0.518290337593984
"493",0.748955856873543
"494",0.657463187661544
"495",0.656083032407969
"496",0.768455951072474
"497",0.711934953359475
"498",0.79465992503549
"499",0.592874753237751
"500",0.883983000921112
"501",0.606573816816827
"502",0.872120504723742
"503",0.772831465668752
"504",0.49658720259566
"505",0.644658820440681
"506",0.523062884121591
"507",0.672810618607409
"508",0.689974630519021
"509",0.891300544765125
"510",0.701026215860736
"511",0.877300412279324
"512",0.725049210655661
"513",0.110829178022131
"514",0.53691901555695
"515",0.743295831062253
"516",0.831504117745077
"517",0.582452729878826
"518",0.442653232957752
"519",0.878684911229636
"520",0.658930508094199
"521",0.87164087394231
"522",0.875614753828736
"523",0.743200970464754
"524",0.607800582863979
"525",0.523659309908655
"526",0.86808821336524
"527",0.894309225087446
"528",0.642073958678599
"529",0.830146253975262
"530",0.898998488813886
"531",0.846726336420215
"532",0.526042992670804
"533",0.893413510764041
"534",0.779944798808639
"535",0.374084170154819
"536",0.855716700992799
"537",0.513926361995675
"538",0.579889341831043
"539",0.627358786096793
"540",0.795438719347889
"541",0.896946258878903
"542",0.616886503360986
"543",0.579806755060441
"544",0.590969784870331
"545",0.758377826246196
"546",0.5468967923694
"547",0.752072697351851
"548",0.603537714508932
"549",0.657972954006775
"550",0.815740705771676
"551",0.894081713684301
"552",0.87780794481544
"553",0.825932891890366
"554",0.67848210665444
"555",0.757280276445844
"556",0.725157855971703
"557",0.421198311237916
"558",0.513263233854582
"559",0.541000174979581
"560",0.857906350849411
"561",0.866420524011425
"562",0.626598063272407
"563",0.54828340390431
"564",0.528866246669373
"565",0.884918307728274
"566",0.129157745641359
"567",0.553151422962678
"568",0.462177135404665
"569",0.823339847344359
"570",0.745756732147968
"571",0.727062628499154
"572",0.548057331015154
"573",0.83268755106821
"574",0.557759682185514
"575",0.688051005905711
"576",0.88836855139361
"577",0.880085536580865
"578",0.84528083193721
"579",0.812663360334846
"580",0.884052132748494
"581",0.54428064900216
"582",0.894919809086722
"583",0.535786528270648
"584",0.89269148114833
"585",0.500030211848378
"586",0.573619476671172
"587",0.304453894363501
"588",0.760310574021453
"589",0.784280451243386
"590",0.634775117423704
"591",0.663960666195952
"592",0.256497497257992
"593",0.802004180156556
"594",0.856353826342509
"595",0.671332868985063
"596",0.559195631241528
"597",0.567803479199638
"598",0.701838211079749
"599",0.855457371888353
"600",0.759612659754628
"601",0.821710166003441
"602",0.795261906144972
"603",0.801685282734138
"604",0.868977370273516
"605",0.897772062291406
"606",0.763568902975979
"607",0.178666098530893
"608",0.85169685606231
"609",0.685020274249055
"610",0.346197815586885
"611",0.779164254231872
"612",0.477564638287019
"613",0.871317306706065
"614",0.896711466678141
"615",0.832814065578113
"616",0.848208615061753
"617",0.509243950103872
"618",0.879420889303186
"619",0.484804188831615
"620",0.496561282644259
"621",0.738592140533688
"622",0.556952156325436
"623",0.834959322113009
"624",0.856384891771056
"625",0.896870665667049
"626",0.444569682782954
"627",0.480308085222753
"628",0.490411284871655
"629",0.678559375052515
"630",0.759309907776265
"631",0.467367794058014
"632",0.736853286773526
"633",0.350298965564516
"634",0.772056508332525
"635",0.241729065644714
"636",0.362634654355715
"637",0.78053562719999
"638",0.83051313913063
"639",0.830652516073987
"640",0.753288728650869
"641",0.876485823691351
"642",0.56000763165971
"643",0.650913765919386
"644",0.474041338743195
"645",0.829420359385454
"646",0.853703441979989
"647",0.789239262887773
"648",0.559714095057586
"649",0.73892046731261
"650",0.869664752067648
"651",0.670659456725039
"652",0.745944081664924
"653",0.781621916928225
"654",0.782313066968703
"655",0.76839972568478
"656",0.807227852815112
"657",0.668538504965391
"658",0.5
"659",0.811390137774333
"660",0.862900321307984
"661",0.726921217726119
"662",0.568443003943213
"663",0.226717724788364
"664",0.770816932741592
"665",0.338814204034606
"666",0.834067443272815
"667",0.513217145915674
"668",0.82369929319188
"669",0.822310361922752
"670",0.887463111466444
"671",0.622356422408031
"672",0.707692632900049
"673",0.511821900024516
"674",0.703749018654336
"675",0.629489203187921
"676",0.564713962222107
"677",0.11044232780466
"678",0.888685102079301
"679",0.842851612372001
"680",0.837539637612817
"681",0.422678674632058
"682",0.865188253550056
"683",0.893378545572022
"684",0.882770365636102
"685",0.606582956067695
"686",0.899255772178598
"687",0.538325249382765
"688",0.705543059115088
"689",0.521537476378325
"690",0.860619576873995
"691",0.237097316001637
"692",0.872146963313637
"693",0.812018114053363
"694",0.874339619864068
"695",0.5
"696",0.74190438956306
"697",0.871333595779203
"698",0.828397563444545
"699",0.508231072557259
"700",0.833443793134633
"701",0.775234761476408
"702",0.523739425952929
"703",0.679426346314447
"704",0.12017462773138
"705",0.834722228357129
"706",0.618170044042332
"707",0.596479174034127
"708",0.121535117369391
"709",0.232063176714978
"710",0.352747838427917
"711",0.117626025374822
"712",0.882169548193419
"713",0.751143791192737
"714",0.660534162182057
"715",0.416290951045683
"716",0.347266157540465
"717",0.327374304810999
"718",0.759307250321595
"719",0.65459849376037
"720",0.781117054981311
"721",0.525782426823967
"722",0.822276352747341
"723",0.576569118287754
"724",0.730069760954013
"725",0.649625586214006
"726",0.327891296174188
"727",0.553428612965489
"728",0.758993538080813
"729",0.870521688598564
"730",0.869830278877489
"731",0.738013181782955
"732",0.543786267231876
"733",0.715968274686644
"734",0.439773950633045
"735",0.344779409741029
"736",0.796265176194216
"737",0.676329813077519
"738",0.735481953890383
"739",0.729257647778513
"740",0.854111525917401
"741",0.865912681175369
"742",0.5
"743",0.796421801261701
"744",0.82087462790424
"745",0.702420438330389
"746",0.85832758946524
"747",0.893752372832473
"748",0.716903712796189
"749",0.790996293940669
"750",0.767608450943007
"751",0.471128902849094
"752",0.792762630422706
"753",0.842869584019912
"754",0.769435006743895
"755",0.87659405747958
"756",0.829931984166866
"757",0.505440510971965
"758",0.319004410945068
"759",0.503845166187152
"760",0.5
"761",0.599570414937275
"762",0.889387561951177
"763",0.712891976665601
"764",0.88930902073626
"765",0.535252422446733
"766",0.601692558474205
"767",0.857192481834617
"768",0.874734863499504
"769",0.870002280181046
"770",0.168127208706753
"771",0.849511040922343
"772",0.464861785877857
"773",0.625572895687135
"774",0.816181840826589
"775",0.250136667369893
"776",0.556455210587598
"777",0.84888050419001
"778",0.225230153220615
"779",0.771291967993214
"780",0.726317306728549
"781",0.552864858100848
"782",0.178669777997691
"783",0.784384847887173
"784",0.434438932628309
"785",0.840116559769468
"786",0.728127789532507
"787",0.619223443558783
"788",0.665470771938829
"789",0.73457785997109
"790",0.305828318791829
"791",0.201043595564206
"792",0.542931892123241
"793",0.513123999210999
"794",0.626904392253569
"795",0.193706244251405
"796",0.485553301869633
"797",0.868584795702479
"798",0.539730937517532
"799",0.298133765181286
"800",0.604680735854437
"801",0.616760210381601
"802",0.492692345218318
"803",0.786908315793912
"804",0.337060490901817
"805",0.872928772589994
"806",0.395411411286534
"807",0.755852091705513
"808",0.843438998297813
"809",0.872838123088088
"810",0.645609806430753
"811",0.815755705521699
"812",0.688806083513242
"813",0.868960915291165
"814",0.699860865797122
"815",0.885767335643922
"816",0.817606578301577
"817",0.5
"818",0.877951931479695
"819",0.711360255283776
"820",0.281168750685749
"821",0.489554028266654
"822",0.750807073306072
"823",0.787087033413738
"824",0.529924530823069
"825",0.666112659918089
"826",0.776451867292609
"827",0.28433461839521
"828",0.883482790897942
"829",0.503830774584157
"830",0.581669002664705
"831",0.350050971995179
"832",0.707832814771716
"833",0.5
"834",0.87007759380218
"835",0.48630957592867
"836",0.571626387256196
"837",0.684721963428732
"838",0.835666006726557
"839",0.141347567879523
"840",0.582995563364782
"841",0.72404617802642
"842",0.504311888248453
"843",0.645137197594617
"844",0.574329159102557
"845",0.460993200004417
"846",0.818537163700588
"847",0.338281075876186
"848",0.699101462589499
"849",0.705847215033921
"850",0.424453480210389
"851",0.841033286190262
"852",0.472342909009391
"853",0.715925752133511
"854",0.384656309969967
"855",0.397917317664633
"856",0.776532419134058
"857",0.859247867291033
"858",0.736517024844385
"859",0.501853830769732
"860",0.4952501351864
"861",0.866217304851519
"862",0.796476937905408
"863",0.423428026274787
"864",0.546347085197405
"865",0.576265655376231
"866",0.877250429098968
"867",0.602362255964124
"868",0.853700117408098
"869",0.873103942590814
"870",0.818456146837702
"871",0.833624887717332
"872",0.881166247083554
"873",0.827397143339781
"874",0.704496975097189
"875",0.875732400351288
"876",0.852628154287597
"877",0.617171572382325
"878",0.886494839579727
"879",0.839411642193515
"880",0.503830774584156
"881",0.799500068480303
"882",0.656913488774349
"883",0.687906314546878
"884",0.729846537889607
"885",0.5
"886",0.895760857666673
"887",0.84351262019853
"888",0.73703095049318
"889",0.875187546964179
"890",0.649776303601834
"891",0.823115167548767
"892",0.873832986384318
"893",0.856386586646661
"894",0.891041048350343
"895",0.497267224328694
"896",0.25262538727037
"897",0.733435113068218
"898",0.854968377672127
"899",0.886152858236248
"900",0.74178632500064
"901",0.594582627447209
"902",0.800954153131064
"903",0.854940036641065
"904",0.660038126497656
"905",0.187360020218795
"906",0.481290528277093
"907",0.161161355698196
"908",0.670972900487551
"909",0.442665077370395
"910",0.594670474046932
"911",0.726755764458949
"912",0.709264703495466
"913",0.683540671007657
"914",0.8211064757795
"915",0.727977186299209
"916",0.858112327763258
"917",0.655258789091276
"918",0.830754244843879
"919",0.695744004187407
"920",0.208107821378038
"921",0.646701908259703
"922",0.579092326796294
"923",0.5
"924",0.697584746862485
"925",0.389861178115882
"926",0.717463872976789
"927",0.875601458565366
"928",0.4809599780865
"929",0.826132679217089
"930",0.644865932266633
"931",0.618181453458535
"932",0.820592947283553
"933",0.338027391106497
"934",0.686261434569613
"935",0.679183674921068
"936",0.653446037816902
"937",0.536059596144469
"938",0.559247649428024
"939",0.879856108603985
"940",0.752241476632035
"941",0.862357141796845
"942",0.875422205497315
"943",0.166758633153219
"944",0.656096210393753
"945",0.701567326809145
"946",0.824250030201526
"947",0.626076122467719
"948",0.606498517561432
"949",0.421698063852505
"950",0.560913125478934
"951",0.890137687991713
"952",0.88642157924821
"953",0.14534525958262
"954",0.801291963799145
"955",0.860887866943924
"956",0.152113311983566
"957",0.504542531407501
"958",0.476369565840495
"959",0.684581306083379
"960",0.299079012209155
"961",0.673987598393338
"962",0.862122027791974
"963",0.701472913971082
"964",0.379983166027131
"965",0.588105266227384
"966",0.857101856410994
"967",0.4449129252433
"968",0.586364739046241
"969",0.868607702802932
"970",0.899897473887079
"971",0.448304086658991
"972",0.829235968619417
"973",0.878488735286525
"974",0.855644717147567
"975",0.867829562770155
"976",0.55851355004805
"977",0.896408598611317
"978",0.235927149786625
"979",0.496867028271078
"980",0.736533533700386
"981",0.695413990206867
"982",0.831972963213993
"983",0.769665855125287
"984",0.416919925659819
"985",0.735408178979421
"986",0.611401018850974
"987",0.37950700946568
"988",0.880571376832568
"989",0.785778399856154
"990",0.620345228105376
"991",0.859060693935363
"992",0.501010284983836
"993",0.764495319721054
"994",0.807916238299872
"995",0.884307265657732
"996",0.47540229224487
"997",0.801623872987745
"998",0.723179310725295
"999",0.73941621127313
"1000",0.431743181899649
"1001",0.520045244413134
"1002",0.833595791997846
"1003",0.884370676215236
"1004",0.210929867987798
"1005",0.84351195323411
"1006",0.8077817372304
"1007",0.355039427031254
"1008",0.691198787050513
"1009",0.413577202814305
"1010",0.877188026643592
"1011",0.87702385532266
"1012",0.816794202941837
"1013",0.831094282591035
"1014",0.842461551380324
"1015",0.886220816781729
"1016",0.655229559155431
"1017",0.739297377958798
"1018",0.402599296039253
"1019",0.821948480769968
"1020",0.633077417836314
"1021",0.797755642625487
"1022",0.873327517867525
"1023",0.522277363889021
"1024",0.367561612312038
"1025",0.845781405147239
"1026",0.855235058956405
"1027",0.669056164235721
"1028",0.896754947499685
"1029",0.607917426010043
"1030",0.61245969381083
"1031",0.798305017078903
"1032",0.874262070000833
"1033",0.673646527843728
"1034",0.439098542823432
"1035",0.791855150205927
"1036",0.154767591710662
"1037",0.861374838617363
"1038",0.502306886219107
"1039",0.529118791750346
"1040",0.885587844418907
"1041",0.750642708707562
"1042",0.656271182922397
"1043",0.710095754406318
"1044",0.621900794632049
"1045",0.277259673882808
"1046",0.504252119769662
"1047",0.727340806891567
"1048",0.649775612261749
"1049",0.867085555314414
"1050",0.613772151433056
"1051",0.478813306275592
"1052",0.89676398579645
"1053",0.364121195988087
"1054",0.530319859398872
"1055",0.70198347536507
"1056",0.543832701136685
"1057",0.435343328834796
"1058",0.708398249226833
"1059",0.585178046342258
"1060",0.5
"1061",0.825696150866454
"1062",0.498997555200195
"1063",0.78531148045316
"1064",0.442568005464268
"1065",0.756937986192966
"1066",0.557562305867361
"1067",0.847171902145907
"1068",0.819227056027601
"1069",0.666380488481603
"1070",0.732239372826008
"1071",0.730457331149237
"1072",0.859096286115412
"1073",0.853292727899638
"1074",0.791917187282079
"1075",0.773703082712066
"1076",0.500303280264329
"1077",0.894398601972909
"1078",0.662489075170486
"1079",0.884949803462693
"1080",0.589943913251915
"1081",0.868782640734947
"1082",0.302062670208502
"1083",0.621421090074607
"1084",0.870243151922623
"1085",0.73653885995809
"1086",0.378164374049379
"1087",0.66370759912536
"1088",0.561449553925862
"1089",0.8306803452476
"1090",0.857168329181299
"1091",0.497758472774257
"1092",0.738958572325424
"1093",0.697328436881958
"1094",0.677709095289186
"1095",0.606940631068799
"1096",0.280260671433337
"1097",0.654795963775866
"1098",0.756371793755581
"1099",0.738260293180775
"1100",0.600306749526126
"1101",0.396038074643085
"1102",0.770881973244783
"1103",0.866618042186352
"1104",0.529819244182188
"1105",0.473379097322474
"1106",0.673896165500039
"1107",0.716959854432549
"1108",0.500037761484284
"1109",0.602258486806802
"1110",0.539817322828254
"1111",0.834358079842409
"1112",0.551923438728066
"1113",0.720589830611479
"1114",0.217889733937256
"1115",0.704168381361044
"1116",0.88204363693236
"1117",0.647464809444343
"1118",0.732401852556325
"1119",0.588410780526828
"1120",0.863013386847018
"1121",0.483139921407321
"1122",0.889340709720649
"1123",0.585363810457294
"1124",0.619001702759671
"1125",0.496248313569454
"1126",0.46086094577408
"1127",0.608001833166839
"1128",0.569128080772675
"1129",0.670999305847307
"1130",0.692774620166863
"1131",0.696673166613708
"1132",0.840334932627281
"1133",0.755276321178099
"1134",0.503399945812647
"1135",0.616988692565495
"1136",0.522699676696695
"1137",0.481041742791715
"1138",0.821613318193194
"1139",0.581214908111331
"1140",0.696592311547216
"1141",0.500013640936566
"1142",0.873623205085824
"1143",0.566491822292992
"1144",0.587435221407508
"1145",0.60777732344835
"1146",0.764646276822735
"1147",0.894709077320263
"1148",0.458136221158063
"1149",0.565049852836596
"1150",0.755424342523633
"1151",0.52996743356027
"1152",0.617650592980334
"1153",0.803949175731667
"1154",0.59603587925816
"1155",0.334641801787579
"1156",0.677659988216258
"1157",0.728104752782269
"1158",0.830579778274897
"1159",0.766560504795566
"1160",0.736362560742854
"1161",0.824565068834031
"1162",0.705999914066399
"1163",0.5
"1164",0.87795890382327
"1165",0.863391134578351
"1166",0.606131027634415
"1167",0.7228443035473
"1168",0.205214887218467
"1169",0.807170857825992
"1170",0.293870638982812
"1171",0.141104318918301
"1172",0.474790597183447
"1173",0.426425028305249
"1174",0.240692800134649
"1175",0.745117093194616
"1176",0.376784988155549
"1177",0.5
"1178",0.713722107314422
"1179",0.635958332586389
"1180",0.592698521728418
"1181",0.690721416567127
"1182",0.599862402354909
"1183",0.400362018370012
"1184",0.809009084137512
"1185",0.832405981504998
"1186",0.231142844253504
"1187",0.872480065258309
"1188",0.858945281774528
"1189",0.759574005543356
"1190",0.693706352996566
"1191",0.682301389301937
"1192",0.470602458334025
"1193",0.499847544721739
"1194",0.761650738228071
"1195",0.508606580495612
"1196",0.183607845587927
"1197",0.83859713296632
"1198",0.882501614496285
"1199",0.51852572728365
"1200",0.462261161029464
"1201",0.384350967565006
"1202",0.315310747646566
"1203",0.406419338713642
"1204",0.875081480358877
"1205",0.884638953178404
"1206",0.596163919773673
"1207",0.247114830681926
"1208",0.561593382763393
"1209",0.644811340571712
"1210",0.81415172456134
"1211",0.709979615174814
